,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,kernel,AR
258,Macro,2000,32,6,9,175.0,143.5,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
259,Macro,2000,32,6,9,87.0,143.0,6.0,4.0,90.0,"(3, 3)",1.5
260,Macro,2000,32,6,9,124.5,138.5,7.071067810058594,5.773502826690674,45.0,"(3, 3)",1.224744842484415
261,Macro,2000,32,6,9,124.5,138.5,5.0,5.0,90.0,"(3, 3)",1.0
262,Macro,2000,32,6,9,100.47586059570312,135.75814819335938,9.102737426757812,5.949645042419434,100.67732238769531,"(3, 3)",1.5299631090355212
263,Macro,2000,32,6,9,101.0,135.5,6.0,5.0,90.0,"(3, 3)",1.2
264,Macro,2000,32,6,9,71.0,134.0,4.0,4.0,90.0,"(3, 3)",1.0
265,Macro,2000,32,6,9,1.0,134.5,7.0,2.0,90.0,"(3, 3)",3.5
266,Macro,2000,32,6,9,240.0,130.0,4.0,4.0,90.0,"(3, 3)",1.0
267,Macro,2000,32,6,9,153.0,130.0,4.0,4.0,90.0,"(3, 3)",1.0
268,Macro,2000,32,6,9,20.415637969970703,132.46005249023438,13.103461265563965,6.911025524139404,40.741634368896484,"(3, 3)",1.8960226987724336
269,Macro,2000,32,6,9,20.5,132.5,9.0,9.0,90.0,"(3, 3)",1.0
270,Macro,2000,32,6,9,112.0,130.0,6.0,4.0,90.0,"(3, 3)",1.5
271,Macro,2000,32,6,9,79.25582885742188,131.41070556640625,12.11606502532959,7.01244592666626,138.76773071289062,"(3, 3)",1.727794431791021
272,Macro,2000,32,6,9,79.5,131.5,9.0,9.0,90.0,"(3, 3)",1.0
273,Macro,2000,32,6,9,47.0,129.0,4.0,4.0,90.0,"(3, 3)",1.0
274,Macro,2000,32,6,9,193.5,127.0,5.0,4.0,90.0,"(3, 3)",1.25
275,Macro,2000,32,6,9,105.0,125.0,4.0,4.0,90.0,"(3, 3)",1.0
276,Macro,2000,32,6,9,94.0,125.0,4.0,4.0,90.0,"(3, 3)",1.0
277,Macro,2000,32,6,9,290.0,124.0,4.0,4.0,90.0,"(3, 3)",1.0
278,Macro,2000,32,6,9,261.893798828125,123.92599487304688,11.241657257080078,8.637151718139648,170.2695770263672,"(3, 3)",1.3015468089405535
279,Macro,2000,32,6,9,262.0,122.5,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
280,Macro,2000,32,6,9,357.5,120.0,5.0,4.0,90.0,"(3, 3)",1.25
281,Macro,2000,32,6,9,211.0,120.0,4.0,4.0,90.0,"(3, 3)",1.0
282,Macro,2000,32,6,9,141.5,120.0,5.0,4.0,90.0,"(3, 3)",1.25
283,Macro,2000,32,6,9,133.0,120.0,4.0,4.0,90.0,"(3, 3)",1.0
284,Macro,2000,32,6,9,179.0,117.0,4.0,4.0,90.0,"(3, 3)",1.0
285,Macro,2000,32,6,9,197.0,113.0,4.0,4.0,90.0,"(3, 3)",1.0
286,Macro,2000,32,6,9,375.9931945800781,114.11703491210938,13.483644485473633,5.397811412811279,164.9879913330078,"(3, 3)",2.4979836185960975
287,Macro,2000,32,6,9,376.0,114.5,9.0,6.0,90.0,"(3, 3)",1.5
288,Macro,2000,32,6,9,72.2298355102539,118.93388366699219,24.165279388427734,9.185351371765137,55.78315734863281,"(3, 3)",2.6308497530872272
289,Macro,2000,32,6,9,73.6943588256836,118.73442077636719,24.785429000854492,10.02311897277832,60.642250061035156,"(3, 3)",2.4728259804327344
290,Macro,2000,32,6,9,55.0,110.0,4.0,4.0,90.0,"(3, 3)",1.0
291,Macro,2000,32,6,9,236.5,109.0,5.0,4.0,90.0,"(3, 3)",1.25
292,Macro,2000,32,6,9,142.62118530273438,110.06349182128906,8.581232070922852,6.777571678161621,82.9420166015625,"(3, 3)",1.2661219207128271
293,Macro,2000,32,6,9,142.5,109.5,7.0,5.0,90.0,"(3, 3)",1.4
294,Macro,2000,32,6,9,119.0,109.0,6.0,4.0,90.0,"(3, 3)",1.5
295,Macro,2000,32,6,9,26.0,109.0,4.0,4.0,90.0,"(3, 3)",1.0
296,Macro,2000,32,6,9,63.5,108.0,5.0,4.0,90.0,"(3, 3)",1.25
297,Macro,2000,32,6,9,111.7272720336914,105.2727279663086,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
298,Macro,2000,32,6,9,111.5,105.5,5.0,5.0,90.0,"(3, 3)",1.0
299,Macro,2000,32,6,9,224.08753967285156,105.07941436767578,13.313544273376465,7.079773426055908,70.42594146728516,"(3, 3)",1.8805042862499268
300,Macro,2000,32,6,9,223.5,105.0,11.0,8.0,90.0,"(3, 3)",1.375
301,Macro,2000,32,6,9,123.0,101.0,4.0,4.0,90.0,"(3, 3)",1.0
302,Macro,2000,32,6,9,395.0,100.0,4.0,4.0,90.0,"(3, 3)",1.0
303,Macro,2000,32,6,9,193.5,100.0,7.0,4.0,90.0,"(3, 3)",1.75
304,Macro,2000,32,6,9,149.6356964111328,97.87237548828125,8.299671173095703,5.715206623077393,159.5432586669922,"(3, 3)",1.4522084187792126
305,Macro,2000,32,6,9,149.5,98.0,6.0,5.0,90.0,"(3, 3)",1.2
306,Macro,2000,32,6,9,288.3044128417969,96.68905639648438,12.49594783782959,5.3043928146362305,8.228521347045898,"(3, 3)",2.3557734644670254
307,Macro,2000,32,6,9,288.5,97.0,8.0,5.0,90.0,"(3, 3)",1.6
308,Macro,2000,32,6,9,134.6800537109375,100.03684997558594,15.570855140686035,9.178271293640137,24.566024780273438,"(3, 3)",1.696491053982626
309,Macro,2000,32,6,9,134.5,99.5,13.0,11.0,90.0,"(3, 3)",1.1818181818181819
310,Macro,2000,32,6,9,307.0,94.0,4.0,4.0,90.0,"(3, 3)",1.0
311,Macro,2000,32,6,9,102.0,94.0,4.0,4.0,90.0,"(3, 3)",1.0
312,Macro,2000,32,6,9,313.0,93.0,4.0,4.0,90.0,"(3, 3)",1.0
313,Macro,2000,32,6,9,165.83810424804688,96.19116973876953,17.70831298828125,8.468893051147461,127.02973937988281,"(3, 3)",2.0909831876884937
314,Macro,2000,32,6,9,165.73077392578125,96.84615325927734,17.80427360534668,8.68287467956543,37.87498474121094,"(3, 3)",2.0505045002259283
315,Macro,2000,32,6,9,31.63397979736328,94.6672134399414,20.346492767333984,7.623495101928711,43.778072357177734,"(3, 3)",2.668919241803725
316,Macro,2000,32,6,9,32.20188522338867,94.64339447021484,21.930335998535156,7.555830001831055,42.51044845581055,"(3, 3)",2.902439042861027
317,Macro,2000,32,6,9,174.3630828857422,90.05667877197266,14.860899925231934,5.7767415046691895,147.92855834960938,"(3, 3)",2.572540231066295
318,Macro,2000,32,6,9,174.68917846679688,90.3648681640625,14.182211875915527,6.044877052307129,54.46232223510742,"(3, 3)",2.3461539007650534
319,Macro,2000,32,6,9,111.80052185058594,88.85249328613281,10.871614456176758,8.744677543640137,83.99493408203125,"(3, 3)",1.2432264542542804
320,Macro,2000,32,6,9,111.5,89.0,9.0,8.0,90.0,"(3, 3)",1.125
321,Macro,2000,32,6,9,138.0,86.5,6.0,5.0,90.0,"(3, 3)",1.2
322,Macro,2000,32,6,9,20.64505958557129,90.05470275878906,17.934274673461914,13.387248039245605,12.976369857788086,"(3, 3)",1.339653573377172
323,Macro,2000,32,6,9,21.5,91.5,17.0,13.0,90.0,"(3, 3)",1.3076923076923077
324,Macro,2000,32,6,9,101.5,81.0,7.0,4.0,90.0,"(3, 3)",1.75
325,Macro,2000,32,6,9,150.0,80.5,5.0,4.0,90.0,"(3, 3)",1.25
326,Macro,2000,32,6,9,120.0,80.0,4.0,4.0,90.0,"(3, 3)",1.0
327,Macro,2000,32,6,9,135.0,79.0,4.0,4.0,90.0,"(3, 3)",1.0
328,Macro,2000,32,6,9,129.0,74.5,5.0,4.0,90.0,"(3, 3)",1.25
329,Macro,2000,32,6,9,335.0,73.0,4.0,4.0,90.0,"(3, 3)",1.0
330,Macro,2000,32,6,9,112.0,73.5,5.0,4.0,90.0,"(3, 3)",1.25
331,Macro,2000,32,6,9,40.0,73.5,5.0,4.0,90.0,"(3, 3)",1.25
332,Macro,2000,32,6,9,398.0,69.0,4.0,4.0,90.0,"(3, 3)",1.0
333,Macro,2000,32,6,9,156.0,69.0,4.0,4.0,90.0,"(3, 3)",1.0
334,Macro,2000,32,6,9,87.0,66.0,4.0,4.0,90.0,"(3, 3)",1.0
335,Macro,2000,32,6,9,352.7272644042969,65.7272720336914,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
336,Macro,2000,32,6,9,352.5,65.5,5.0,5.0,90.0,"(3, 3)",1.0
337,Macro,2000,32,6,9,141.75619506835938,64.96896362304688,13.57016372680664,5.830946922302246,103.3572006225586,"(3, 3)",2.3272658639548554
338,Macro,2000,32,6,9,142.5,65.0,9.0,6.0,90.0,"(3, 3)",1.5
339,Macro,2000,32,6,9,107.47344207763672,65.72364807128906,35.068302154541016,6.723937511444092,88.79316711425781,"(3, 3)",5.215441412841066
340,Macro,2000,32,6,9,100.5,65.5,15.0,7.0,90.0,"(3, 3)",2.142857142857143
341,Macro,2000,32,6,9,66.5,64.5,7.071067810058594,5.773502826690674,45.0,"(3, 3)",1.224744842484415
342,Macro,2000,32,6,9,66.5,64.5,5.0,5.0,90.0,"(3, 3)",1.0
343,Macro,2000,32,6,9,310.49163818359375,59.39628601074219,9.957322120666504,6.429206848144531,139.61526489257812,"(3, 3)",1.5487636898072716
344,Macro,2000,32,6,9,310.5,59.5,7.0,7.0,90.0,"(3, 3)",1.0
345,Macro,2000,32,6,9,104.0,57.0,6.0,4.0,90.0,"(3, 3)",1.5
346,Macro,2000,32,6,9,58.0,57.0,4.0,4.0,90.0,"(3, 3)",1.0
347,Macro,2000,32,6,9,120.0,51.0,4.0,4.0,90.0,"(3, 3)",1.0
348,Macro,2000,32,6,9,268.0,49.0,4.0,4.0,90.0,"(3, 3)",1.0
349,Macro,2000,32,6,9,149.5,44.0,5.0,4.0,90.0,"(3, 3)",1.25
350,Macro,2000,32,6,9,103.0,42.0,4.0,4.0,90.0,"(3, 3)",1.0
351,Macro,2000,32,6,9,291.0,41.0,4.0,4.0,90.0,"(3, 3)",1.0
352,Macro,2000,32,6,9,278.0,39.5,5.0,4.0,90.0,"(3, 3)",1.25
353,Macro,2000,32,6,9,236.0,35.0,6.0,4.0,90.0,"(3, 3)",1.5
354,Macro,2000,32,6,9,71.0,35.0,4.0,4.0,90.0,"(3, 3)",1.0
355,Macro,2000,32,6,9,405.0,34.0,4.0,4.0,90.0,"(3, 3)",1.0
356,Macro,2000,32,6,9,313.0,35.0,8.59278678894043,5.410686016082764,135.0,"(3, 3)",1.588114106676892
357,Macro,2000,32,6,9,313.0,35.0,6.0,6.0,90.0,"(3, 3)",1.0
358,Macro,2000,32,6,9,247.0,34.0,4.0,4.0,90.0,"(3, 3)",1.0
359,Macro,2000,32,6,9,88.87285614013672,35.29933547973633,16.296588897705078,8.235398292541504,78.28016662597656,"(3, 3)",1.9788464769778404
360,Macro,2000,32,6,9,87.0,35.0,8.0,8.0,90.0,"(3, 3)",1.0
361,Macro,2000,32,6,9,137.0,30.0,4.0,4.0,90.0,"(3, 3)",1.0
362,Macro,2000,32,6,9,41.0,28.5,5.0,4.0,90.0,"(3, 3)",1.25
363,Macro,2000,32,6,9,99.13529205322266,27.108726501464844,12.90559196472168,6.807707786560059,121.04004669189453,"(3, 3)",1.8957323623966662
364,Macro,2000,32,6,9,98.84615325927734,27.230770111083984,12.75810432434082,6.1017022132873535,33.6900634765625,"(3, 3)",2.0909090411784064
365,Macro,2000,32,6,9,148.0,24.0,4.0,4.0,90.0,"(3, 3)",1.0
366,Macro,2000,32,6,9,294.0,22.5,5.0,4.0,90.0,"(3, 3)",1.25
367,Macro,2000,32,6,9,272.0,22.0,4.0,4.0,90.0,"(3, 3)",1.0
368,Macro,2000,32,6,9,258.26617431640625,23.72661781311035,8.912296295166016,7.380859851837158,166.71746826171875,"(3, 3)",1.2074875385891075
369,Macro,2000,32,6,9,258.5,23.5,7.0,5.0,90.0,"(3, 3)",1.4
370,Macro,2000,32,6,9,197.0,22.0,4.0,4.0,90.0,"(3, 3)",1.0
371,Macro,2000,32,6,9,212.5,18.0,5.0,4.0,90.0,"(3, 3)",1.25
372,Macro,2000,32,6,9,40.0,18.0,4.0,4.0,90.0,"(3, 3)",1.0
373,Macro,2000,32,6,9,407.5,15.0,5.0,4.0,90.0,"(3, 3)",1.25
374,Macro,2000,32,6,9,265.0,15.0,4.0,4.0,90.0,"(3, 3)",1.0
375,Macro,2000,32,6,9,199.0,14.0,4.0,4.0,90.0,"(3, 3)",1.0
376,Macro,2000,32,6,9,293.0,13.0,6.0,4.0,90.0,"(3, 3)",1.5
377,Macro,2000,32,6,9,26.5,11.0,5.0,4.0,90.0,"(3, 3)",1.25
378,Macro,2000,32,6,9,129.0,9.0,4.0,4.0,90.0,"(3, 3)",1.0
379,Macro,2000,32,6,9,94.0,9.5,5.0,4.0,90.0,"(3, 3)",1.25
380,Macro,2000,32,6,9,388.5,6.0,5.0,4.0,90.0,"(3, 3)",1.25
381,Macro,2000,32,6,9,47.0,6.0,4.0,4.0,90.0,"(3, 3)",1.0
382,Macro,2000,32,6,9,175.0,4.0,4.0,4.0,90.0,"(3, 3)",1.0
383,Macro,2000,32,6,9,406.0,1.0,4.0,2.0,90.0,"(3, 3)",2.0
384,Macro,2000,32,6,9,302.7108459472656,1.2650601863861084,8.068123817443848,5.204528331756592,97.01811981201172,"(3, 3)",1.5502122965138625
385,Macro,2000,32,6,9,302.5,1.5,7.0,3.0,90.0,"(3, 3)",2.3333333333333335
386,Macro,2000,32,6,9,225.0,1.5,4.0,3.0,90.0,"(3, 3)",1.3333333333333333
387,Macro,2000,32,6,9,193.69581604003906,1.3531391620635986,7.605399131774902,5.286160469055176,162.4224090576172,"(3, 3)",1.4387378469299963
388,Macro,2000,32,6,9,193.5,2.0,5.0,4.0,90.0,"(3, 3)",1.25
389,Macro,2000,32,6,9,66.78873443603516,1.2676056623458862,7.073129177093506,4.900335788726807,80.78252410888672,"(3, 3)",1.4433968368790557
390,Macro,2000,32,6,9,67.0,1.5,6.0,3.0,90.0,"(3, 3)",2.0
391,Macro,2000,32,6,9,45.0,1.0,4.0,2.0,90.0,"(3, 3)",2.0
392,Macro,2000,32,6,9,35.0,1.0,4.0,2.0,90.0,"(3, 3)",2.0
393,Macro,2000,32,6,10,250.0,409.0,4.0,2.0,90.0,"(1, 1)",2.0
394,Macro,2000,32,6,10,195.0,405.0,4.0,4.0,90.0,"(1, 1)",1.0
395,Macro,2000,32,6,10,154.5,403.0,5.0,4.0,90.0,"(1, 1)",1.25
396,Macro,2000,32,6,10,340.5,393.0,5.0,4.0,90.0,"(1, 1)",1.25
397,Macro,2000,32,6,10,117.0,385.0,4.0,4.0,90.0,"(1, 1)",1.0
398,Macro,2000,32,6,10,247.5,377.0,5.0,4.0,90.0,"(1, 1)",1.25
399,Macro,2000,32,6,10,242.5,372.0,14.997456550598145,4.918633460998535,75.36153411865234,"(1, 1)",3.0491104225427486
400,Macro,2000,32,6,10,242.5,372.0,9.0,6.0,90.0,"(1, 1)",1.5
401,Macro,2000,32,6,10,371.0,360.0,4.0,4.0,90.0,"(1, 1)",1.0
402,Macro,2000,32,6,10,185.5,360.0,5.0,4.0,90.0,"(1, 1)",1.25
403,Macro,2000,32,6,10,205.0,341.0,4.0,4.0,90.0,"(1, 1)",1.0
404,Macro,2000,32,6,10,392.0,336.0,4.0,4.0,90.0,"(1, 1)",1.0
405,Macro,2000,32,6,10,50.0,327.0,4.0,4.0,90.0,"(1, 1)",1.0
406,Macro,2000,32,6,10,345.0,324.0,4.0,4.0,90.0,"(1, 1)",1.0
407,Macro,2000,32,6,10,34.0,308.5,5.0,4.0,90.0,"(1, 1)",1.25
408,Macro,2000,32,6,10,304.0,280.0,4.0,4.0,90.0,"(1, 1)",1.0
409,Macro,2000,32,6,10,316.0,276.0,4.0,4.0,90.0,"(1, 1)",1.0
410,Macro,2000,32,6,10,302.0,270.0,4.0,4.0,90.0,"(1, 1)",1.0
411,Macro,2000,32,6,10,204.27272033691406,263.7272644042969,7.106690406799316,6.428243637084961,135.0,"(1, 1)",1.1055415457187017
412,Macro,2000,32,6,10,204.5,263.5,5.0,5.0,90.0,"(1, 1)",1.0
413,Macro,2000,32,6,10,367.2689208984375,257.2268981933594,7.944725513458252,6.9812493324279785,157.5,"(1, 1)",1.138009134920152
414,Macro,2000,32,6,10,367.5,257.0,6.0,5.0,90.0,"(1, 1)",1.2
415,Macro,2000,32,6,10,264.5,249.0,5.0,4.0,90.0,"(1, 1)",1.25
416,Macro,2000,32,6,10,157.0,249.0,4.0,4.0,90.0,"(1, 1)",1.0
417,Macro,2000,32,6,10,291.5,238.0,5.0,4.0,90.0,"(1, 1)",1.25
418,Macro,2000,32,6,10,281.0,238.0,4.0,4.0,90.0,"(1, 1)",1.0
419,Macro,2000,32,6,10,51.0,213.0,4.0,4.0,90.0,"(1, 1)",1.0
420,Macro,2000,32,6,10,209.0,202.0,4.0,4.0,90.0,"(1, 1)",1.0
421,Macro,2000,32,6,10,42.0,201.0,6.0,4.0,90.0,"(1, 1)",1.5
422,Macro,2000,32,6,10,65.0,196.5,5.0,4.0,90.0,"(1, 1)",1.25
423,Macro,2000,32,6,10,49.7310905456543,194.77310180664062,7.944725513458252,6.9812493324279785,157.5,"(1, 1)",1.138009134920152
424,Macro,2000,32,6,10,49.5,195.0,6.0,5.0,90.0,"(1, 1)",1.2
425,Macro,2000,32,6,10,26.0,190.0,4.0,4.0,90.0,"(1, 1)",1.0
426,Macro,2000,32,6,10,19.0,188.0,4.0,4.0,90.0,"(1, 1)",1.0
427,Macro,2000,32,6,10,44.42647171020508,187.66761779785156,9.420649528503418,6.253811836242676,34.100547790527344,"(1, 1)",1.5063851895747786
428,Macro,2000,32,6,10,44.0,187.5,7.0,6.0,90.0,"(1, 1)",1.1666666666666667
429,Macro,2000,32,6,10,6.0,183.5,10.16446304321289,5.237833023071289,26.22325897216797,"(1, 1)",1.9405855433804553
430,Macro,2000,32,6,10,6.0,183.5,7.0,6.0,90.0,"(1, 1)",1.1666666666666667
431,Macro,2000,32,6,10,21.145841598510742,181.84536743164062,18.88446044921875,6.19407844543457,4.7277421951293945,"(1, 1)",3.0487925872391557
432,Macro,2000,32,6,10,21.0,180.0,8.0,6.0,90.0,"(1, 1)",1.3333333333333333
433,Macro,2000,32,6,10,29.0,172.0,4.0,4.0,90.0,"(1, 1)",1.0
434,Macro,2000,32,6,10,47.1011962890625,165.22630310058594,18.55033302307129,6.227334022521973,106.248779296875,"(1, 1)",2.978856273965965
435,Macro,2000,32,6,10,45.943389892578125,165.1981201171875,15.659103393554688,6.4559454917907715,15.945395469665527,"(1, 1)",2.4255321569034987
436,Macro,2000,32,6,10,58.0,158.0,6.0,4.0,90.0,"(1, 1)",1.5
437,Macro,2000,32,6,10,17.0,157.0,4.0,4.0,90.0,"(1, 1)",1.0
438,Macro,2000,32,6,10,32.0,156.0,4.0,4.0,90.0,"(1, 1)",1.0
439,Macro,2000,32,6,10,19.28952980041504,149.49124145507812,12.502237319946289,5.478835105895996,173.7542724609375,"(1, 1)",2.281915238969708
440,Macro,2000,32,6,10,19.5,148.5,7.0,5.0,90.0,"(1, 1)",1.4
441,Macro,2000,32,6,10,85.5,134.0,6.0,5.0,90.0,"(1, 1)",1.2
442,Macro,2000,32,6,10,76.81035614013672,126.90152740478516,9.412525177001953,8.54336166381836,58.388511657714844,"(1, 1)",1.101735540105314
443,Macro,2000,32,6,10,78.0,127.0,8.0,6.0,90.0,"(1, 1)",1.3333333333333333
444,Macro,2000,32,6,10,85.0,120.0,4.0,4.0,90.0,"(1, 1)",1.0
445,Macro,2000,32,6,10,14.0,112.0,4.0,4.0,90.0,"(1, 1)",1.0
446,Macro,2000,32,6,10,40.0,67.0,4.0,4.0,90.0,"(1, 1)",1.0
447,Macro,2000,32,6,10,12.0,64.5,5.0,4.0,90.0,"(1, 1)",1.25
448,Macro,2000,32,6,10,50.154319763183594,52.48124694824219,10.30493450164795,5.895200729370117,126.13324737548828,"(1, 1)",1.7480209707378356
449,Macro,2000,32,6,10,50.5,52.5,7.0,7.0,90.0,"(1, 1)",1.0
450,Macro,2000,32,6,10,39.0,41.0,4.0,4.0,90.0,"(1, 1)",1.0
451,Macro,2000,32,6,10,65.26890563964844,33.773109436035156,7.944725513458252,6.9812493324279785,22.5,"(1, 1)",1.138009134920152
452,Macro,2000,32,6,10,65.5,34.0,6.0,5.0,90.0,"(1, 1)",1.2
453,Macro,2000,32,6,10,95.0,26.0,4.0,4.0,90.0,"(1, 1)",1.0
454,Macro,2000,32,6,10,47.0,16.0,4.0,4.0,90.0,"(1, 1)",1.0
455,Macro,2000,32,6,10,402.0,409.0,4.0,2.0,90.0,"(3, 3)",2.0
456,Macro,2000,32,6,10,395.0,409.0,4.0,2.0,90.0,"(3, 3)",2.0
457,Macro,2000,32,6,10,354.0,409.0,6.0,2.0,90.0,"(3, 3)",3.0
458,Macro,2000,32,6,10,177.0,409.0,6.0,2.0,90.0,"(3, 3)",3.0
459,Macro,2000,32,6,10,71.0,409.0,4.0,2.0,90.0,"(3, 3)",2.0
460,Macro,2000,32,6,10,23.0,409.0,4.0,2.0,90.0,"(3, 3)",2.0
461,Macro,2000,32,6,10,154.2897186279297,408.7383117675781,10.065925598144531,5.758121490478516,94.73116302490234,"(3, 3)",1.7481266442170926
462,Macro,2000,32,6,10,154.5,408.5,9.0,3.0,90.0,"(3, 3)",3.0
463,Macro,2000,32,6,10,82.0,408.5,4.0,3.0,90.0,"(3, 3)",1.3333333333333333
464,Macro,2000,32,6,10,366.0,408.0,4.0,4.0,90.0,"(3, 3)",1.0
465,Macro,2000,32,6,10,109.63668823242188,408.46881103515625,10.012231826782227,5.405842304229736,78.48540496826172,"(3, 3)",1.8521131885309114
466,Macro,2000,32,6,10,109.0,408.0,8.0,4.0,90.0,"(3, 3)",2.0
467,Macro,2000,32,6,10,242.5,407.5,7.0,5.0,90.0,"(3, 3)",1.4
468,Macro,2000,32,6,10,375.0,405.0,4.0,4.0,90.0,"(3, 3)",1.0
469,Macro,2000,32,6,10,261.26470947265625,406.4576721191406,14.118008613586426,5.9936957359313965,145.13905334472656,"(3, 3)",2.355476359760952
470,Macro,2000,32,6,10,261.5,406.0,9.0,8.0,90.0,"(3, 3)",1.125
471,Macro,2000,32,6,10,205.89930725097656,405.9556884765625,17.85365104675293,7.479730129241943,80.83993530273438,"(3, 3)",2.3869378624977697
472,Macro,2000,32,6,10,205.5,406.0,13.0,8.0,90.0,"(3, 3)",1.625
473,Macro,2000,32,6,10,96.12535095214844,402.93231201171875,9.612506866455078,7.050994873046875,95.09928894042969,"(3, 3)",1.363283769103256
474,Macro,2000,32,6,10,96.0,403.5,8.0,5.0,90.0,"(3, 3)",1.6
475,Macro,2000,32,6,10,6.0,403.0,4.0,4.0,90.0,"(3, 3)",1.0
476,Macro,2000,32,6,10,298.65008544921875,402.5495910644531,11.454545974731445,7.254281997680664,150.6947021484375,"(3, 3)",1.5790047834360021
477,Macro,2000,32,6,10,298.5,402.5,9.0,7.0,90.0,"(3, 3)",1.2857142857142858
478,Macro,2000,32,6,10,37.0,400.5,5.0,4.0,90.0,"(3, 3)",1.25
479,Macro,2000,32,6,10,200.27272033691406,399.2727355957031,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
480,Macro,2000,32,6,10,200.5,399.5,5.0,5.0,90.0,"(3, 3)",1.0
481,Macro,2000,32,6,10,357.0,399.0,6.0,4.0,90.0,"(3, 3)",1.5
482,Macro,2000,32,6,10,403.0,397.5,5.0,4.0,90.0,"(3, 3)",1.25
483,Macro,2000,32,6,10,393.5,397.0,7.0,4.0,90.0,"(3, 3)",1.75
484,Macro,2000,32,6,10,91.0,397.0,4.0,4.0,90.0,"(3, 3)",1.0
485,Macro,2000,32,6,10,16.0,396.0,4.0,4.0,90.0,"(3, 3)",1.0
486,Macro,2000,32,6,10,189.69876098632812,397.65625,13.021086692810059,6.7758893966674805,5.429254531860352,"(3, 3)",1.9216793442959816
487,Macro,2000,32,6,10,189.5,397.5,11.0,7.0,90.0,"(3, 3)",1.5714285714285714
488,Macro,2000,32,6,10,111.98770141601562,398.47906494140625,14.108074188232422,7.252417087554932,5.041138172149658,"(3, 3)",1.9452927235034128
489,Macro,2000,32,6,10,112.0,398.0,12.0,6.0,90.0,"(3, 3)",2.0
490,Macro,2000,32,6,10,104.0,394.0,6.0,4.0,90.0,"(3, 3)",1.5
491,Macro,2000,32,6,10,296.5,392.0,7.0,4.0,90.0,"(3, 3)",1.75
492,Macro,2000,32,6,10,162.59034729003906,399.9936218261719,22.52503204345703,17.168987274169922,113.2513656616211,"(3, 3)",1.311960436789715
493,Macro,2000,32,6,10,163.00001525878906,398.50006103515625,21.92030906677246,17.677669525146484,45.0,"(3, 3)",1.2399999352624407
494,Macro,2000,32,6,10,306.0,390.0,6.0,4.0,90.0,"(3, 3)",1.5
495,Macro,2000,32,6,10,408.5,389.0,4.0,3.0,90.0,"(3, 3)",1.3333333333333333
496,Macro,2000,32,6,10,199.87237548828125,389.63568115234375,8.299671173095703,5.715206146240234,110.45673370361328,"(3, 3)",1.45220853994141
497,Macro,2000,32,6,10,200.0,389.5,6.0,5.0,90.0,"(3, 3)",1.2
498,Macro,2000,32,6,10,215.64047241210938,392.3034973144531,17.66404914855957,8.739296913146973,6.312821865081787,"(3, 3)",2.0212208515294448
499,Macro,2000,32,6,10,215.0,391.5,15.0,8.0,90.0,"(3, 3)",1.875
500,Macro,2000,32,6,10,129.86630249023438,396.4332580566406,24.369613647460938,16.793582916259766,48.69439697265625,"(3, 3)",1.4511265266607258
501,Macro,2000,32,6,10,128.99998474121094,398.0,28.284271240234375,16.970561981201172,45.0,"(3, 3)",1.6666667415944008
502,Macro,2000,32,6,10,270.5,385.0,5.0,4.0,90.0,"(3, 3)",1.25
503,Macro,2000,32,6,10,245.75814819335938,384.4758605957031,9.102737426757812,5.949645042419434,169.3226776123047,"(3, 3)",1.5299631090355212
504,Macro,2000,32,6,10,245.5,385.0,6.0,5.0,90.0,"(3, 3)",1.2
505,Macro,2000,32,6,10,310.0,383.0,6.0,4.0,90.0,"(3, 3)",1.5
506,Macro,2000,32,6,10,258.0370178222656,383.9796447753906,10.370126724243164,5.837860107421875,110.94903564453125,"(3, 3)",1.776357523719909
507,Macro,2000,32,6,10,258.5,384.0,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
508,Macro,2000,32,6,10,155.0,383.0,4.0,4.0,90.0,"(3, 3)",1.0
509,Macro,2000,32,6,10,102.0,383.0,4.0,4.0,90.0,"(3, 3)",1.0
510,Macro,2000,32,6,10,39.0,383.0,4.0,4.0,90.0,"(3, 3)",1.0
511,Macro,2000,32,6,10,191.29396057128906,384.0663146972656,10.826993942260742,6.029231071472168,36.81763458251953,"(3, 3)",1.7957503724628514
512,Macro,2000,32,6,10,191.5,384.0,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
513,Macro,2000,32,6,10,145.6667938232422,383.8119201660156,9.834300994873047,7.780445575714111,52.51002502441406,"(3, 3)",1.2639765806690868
514,Macro,2000,32,6,10,146.0,384.0,8.0,8.0,90.0,"(3, 3)",1.0
515,Macro,2000,32,6,10,234.53749084472656,392.5904541015625,24.736103057861328,16.408870697021484,7.590336322784424,"(3, 3)",1.507483574866087
516,Macro,2000,32,6,10,234.22068786621094,392.248291015625,23.252735137939453,20.097007751464844,48.36646270751953,"(3, 3)",1.1570247384834984
517,Macro,2000,32,6,10,172.0,380.0,4.0,4.0,90.0,"(3, 3)",1.0
